seqName	clade	qc.overallScore	qc.overallStatus	alignmentScore	alignmentStart	alignmentEnd	coverage
PQ659997		21025	bad	2451	29275	30111	0.027230138590669528
PQ659999		19600	bad	2471	29275	30111	0.027230138590669528
PQ630181		104244116	bad	88947	249	30398	0.980870583642397
PQ659998		19600	bad	2459	29275	30111	0.027230138590669528
PQ660000		21025	bad	2443	29275	30111	0.027230138590669528
PQ660001		22500	bad	2423	29275	30111	0.027230138590669528
Z32768		912029	bad	11318	23644	27729	0.1329299238727308
Z32769		921600	bad	11245	23644	27729	0.1329299238727308
S62886		27229	bad	12188	23640	27729	0.13306005595679615
Z21849		990025	bad	12194	23644	27729	0.1329299238727308
